id_denue,clee,nombre_establecimiento,nombre_normalizado,razon_social,codigo_scian,actividad_scian,categoria_enfoque,subcategoria,sector,es_oferta_deportiva,es_gimnasio_acondicionamiento,es_club_deportivo,es_servicio_adulto_mayor,mencion_explicita_adulto_mayor,terminos_adulto_mayor,criterio_adulto_mayor,requiere_revision_manual,motivo_revision,posible_duplicado_nombre_coordenadas,personal_ocupado,tipo_vialidad,nombre_vialidad,numero_exterior,letra_exterior,numero_interior,letra_interior,direccion_limpia,tipo_asentamiento,asentamiento,codigo_postal,codigo_postal_valido,clave_entidad,entidad,clave_alcaldia,alcaldia,clave_localidad,localidad,ageb,manzana,clave_municipio,clave_ageb,clave_manzana,latitud,longitud,coordenadas_validas,telefono,correo_electronico,sitio_web,tipo_unidad_economica,fecha_alta_denue,anio_alta_denue,mes_alta_denue,anio_datos,mes_corte,edicion_denue
902257,,FUNDACIÃ“N CENTILIA,FUNDACIA N CENTILIA,,624121,Centros del sector privado dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,servicio_adulto_mayor,centro_cuidado_diurno,privado,0,0,0,1,0,,codigo_scian,0,,0,6 a 10 personas,EJE VIAL,3 PONIENTE (MEDELLÃ�N),381,,102,,EJE VIAL 3 PONIENTE (MEDELLÃ�N) 381 INT 102 COLONIA DEL VALLE NORTE 03000,COLONIA,DEL VALLE NORTE,03000,1,09,CIUDAD DE MÃ‰XICO,014,Benito JuÃ¡rez,0001,Benito JuÃ¡rez,005A,015,09014,090140001005A,090140001005A015,19.40193122,-99.16226018,1,5541719693,tallercentilia@gmail.com,TALLERCENTILIA.COM.MX,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
902939,,GERIATRÃ�A,GERIATRA A,,621113,Consultorios de medicina especializada del sector privado,servicio_adulto_mayor,otro_con_mencion_adulto_mayor,no_determinado,0,0,0,1,1,GERIATR,palabra_clave,1,palabra_clave_sin_codigo_scian_directo,0,0 a 5 personas,CALLE,AGUSTÃ�N GONZÃ�LEZ DE COSSÃ�O,353,,,,CALLE AGUSTÃ�N GONZÃ�LEZ DE COSSÃ�O 353 COLONIA COLONIA DEL VALLE 03100,COLONIA,COLONIA DEL VALLE,03100,1,09,CIUDAD DE MÃ‰XICO,014,Benito JuÃ¡rez,0001,Benito JuÃ¡rez,0399,005,09014,0901400010399,0901400010399005,19.38864608,-99.17030122,1,,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
961787,,INAPAM,INAPAM,INAPAM,931610,Actividades administrativas de instituciones de bienestar social,servicio_adulto_mayor,otro_con_mencion_adulto_mayor,no_determinado,0,0,0,1,1,INAPAM,palabra_clave,1,palabra_clave_sin_codigo_scian_directo,0,31 a 50 personas,CALLE,PETÃ‰N,419,,,,CALLE PETÃ‰N 419 COLONIA NARVARTE ORIENTE 03020,COLONIA,NARVARTE ORIENTE,03020,1,09,CIUDAD DE MÃ‰XICO,014,Benito JuÃ¡rez,0001,Benito JuÃ¡rez,044A,001,09014,090140001044A,090140001044A001,19.38361372,-99.15390663,1,5555361143,,,Fijo,JULIO 2010,,,2020,11,2020-11
962899,,INAPAM,INAPAM,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES,931610,Actividades administrativas de instituciones de bienestar social,servicio_adulto_mayor,otro_con_mencion_adulto_mayor,no_determinado,0,0,0,1,1,ADULTAS MAYORES|INAPAM,palabra_clave,1,palabra_clave_sin_codigo_scian_directo,0,51 a 100 personas,AVENIDA,UNIVERSIDAD,150,,,,AVENIDA UNIVERSIDAD 150 COLONIA NARVARTE 03020,COLONIA,NARVARTE,03020,1,09,CIUDAD DE MÃ‰XICO,014,Benito JuÃ¡rez,0001,Benito JuÃ¡rez,0100,003,09014,0901400010100,0901400010100003,19.39304805,-99.15009075,1,5556692633,,,Fijo,JULIO 2010,,,2020,11,2020-11
967351,,INAPAM,INAPAM,INSTITUTO NACIONAL PARA LA ATENCIÃ“N DE ADULTOS MAYORES SEDESOL,931610,Actividades administrativas de instituciones de bienestar social,servicio_adulto_mayor,otro_con_mencion_adulto_mayor,no_determinado,0,0,0,1,1,ADULTOS MAYORES|INAPAM,palabra_clave,1,palabra_clave_sin_codigo_scian_directo,0,31 a 50 personas,AVENIDA,DOCTOR JOSÃ‰ MARÃ�A VÃ‰RTIZ,1474,,,,AVENIDA DOCTOR JOSÃ‰ MARÃ�A VÃ‰RTIZ 1474 COLONIA PORTALES NORTE 03300,COLONIA,PORTALES NORTE,03300,1,09,CIUDAD DE MÃ‰XICO,014,Benito JuÃ¡rez,0001,Benito JuÃ¡rez,0774,025,09014,0901400010774,0901400010774025,19.37058651,-99.15486647,1,5556048722,,WWW.INAPAM.GOB.MX,Fijo,JULIO 2010,,,2020,11,2020-11
955372,,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES,931610,Actividades administrativas de instituciones de bienestar social,servicio_adulto_mayor,otro_con_mencion_adulto_mayor,no_determinado,0,0,0,1,1,ADULTAS MAYORES,palabra_clave,1,palabra_clave_sin_codigo_scian_directo,0,11 a 30 personas,CALLE,YÃ�CATAS,110,,,,CALLE YÃ�CATAS 110 COLONIA NARVARTE 03020,COLONIA,NARVARTE,03020,1,09,CIUDAD DE MÃ‰XICO,014,Benito JuÃ¡rez,0001,Benito JuÃ¡rez,0079,020,09014,0901400010079,0901400010079020,19.39758613,-99.15506371,1,5555193305,,,Fijo,JULIO 2010,,,2020,11,2020-11
982646,,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES INAPAM,624122,Centros del sector pÃºblico dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,servicio_adulto_mayor,centro_cuidado_diurno,publico,0,0,0,1,1,ADULTAS MAYORES|INAPAM,codigo_scian_y_palabra_clave,0,,0,11 a 30 personas,CALLE,ALHAMBRA,1113,,,,CALLE ALHAMBRA 1113 COLONIA PORTALES SUR 03300,COLONIA,PORTALES SUR,03300,1,09,CIUDAD DE MÃ‰XICO,014,Benito JuÃ¡rez,0001,Benito JuÃ¡rez,101A,017,09014,090140001101A,090140001101A017,19.35882501,-99.14529177,1,5556728301,,,Fijo,JULIO 2010,,,2020,11,2020-11
903987,,MERIDIA CENTROS DE DÃ�A,MERIDIA CENTROS DE DA A,"GEROCARE, S.A.P.I. DE C.V.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,privado,0,0,0,1,0,,codigo_scian,0,,0,6 a 10 personas,EJE VIAL,3 PONIENTE (COYOACÃ�N),1622,,,SN,EJE VIAL 3 PONIENTE (COYOACÃ�N) 1622 INT SN COLONIA DEL VALLE 03100,COLONIA,DEL VALLE,03100,1,09,CIUDAD DE MÃ‰XICO,014,Benito JuÃ¡rez,0001,Benito JuÃ¡rez,0810,010,09014,0901400010810,0901400010810010,19.36638031,-99.17221694,1,5547495555,,WWW.MERIDIA.MX,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
901816,,"MUJERES ILUSTRES DE LA TERCERA EDAD SIGLO XXI, A.C.",MUJERES ILUSTRES DE LA TERCERA EDAD SIGLO XXI A C,"MUJERES ILUSTRES DE LA TERCERA EDAD SIGLO XXI, A.C.",463211,"Comercio al por menor de ropa, excepto de bebÃ© y lencerÃ­a",servicio_adulto_mayor,otro_con_mencion_adulto_mayor,no_determinado,0,0,0,1,1,TERCERA EDAD,palabra_clave,1,palabra_clave_sin_codigo_scian_directo,0,0 a 5 personas,CALLE,DOCTOR JOSÃ‰ MARÃ�A VÃ‰RTIZ,543,,13,,CALLE DOCTOR JOSÃ‰ MARÃ�A VÃ‰RTIZ 543 INT 13 COLONIA NARVARTE 03020,COLONIA,NARVARTE,03020,1,09,CIUDAD DE MÃ‰XICO,014,Benito JuÃ¡rez,0001,Benito JuÃ¡rez,0079,007,09014,0901400010079,0901400010079007,19.40160769,-99.15075399,1,,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
933786,,ORGANO INTERNO DE CONTROL,ORGANO INTERNO DE CONTROL,SECRETARÃ�A DE FUNCIÃ“N PÃšBLICA INAPAM,931210,AdministraciÃ³n pÃºblica en general,servicio_adulto_mayor,otro_con_mencion_adulto_mayor,no_determinado,0,0,0,1,1,INAPAM,palabra_clave,1,palabra_clave_sin_codigo_scian_directo,0,11 a 30 personas,CALLE,SAN FRANCISCO,1825,,,,CALLE SAN FRANCISCO 1825 COLONIA ACTIPAN 03230,COLONIA,ACTIPAN,03230,1,09,CIUDAD DE MÃ‰XICO,014,Benito JuÃ¡rez,0001,Benito JuÃ¡rez,0929,008,09014,0901400010929,0901400010929008,19.36781638,-99.17697249,1,5555247868,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
6809687,,RESIDENCIA ANGELES,RESIDENCIA ANGELES,OPERADORA SLY SA DE CV,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,privado,0,0,0,1,0,,codigo_scian,0,,0,11 a 30 personas,CALLE,DEL Ã�NGEL,59,,,,CALLE DEL Ã�NGEL 59 COLONIA SAN JOSÃ‰ INSURGENTES 03900,COLONIA,SAN JOSÃ‰ INSURGENTES,03900,1,09,CIUDAD DE MÃ‰XICO,014,Benito JuÃ¡rez,0001,Benito JuÃ¡rez,090A,023,09014,090140001090A,090140001090A023,19.36699599,-99.18401659,1,015575894646,rocio.garcia@empresas-sly.com,WWW.RESIDENCIASLOSANGELES.COM,Fijo,NOVIEMBRE 2017,,,2020,11,2020-11
962253,,RESIDENCIA DE DIA MITLA,RESIDENCIA DE DIA MITLA,INAPAM,621399,Otros consultorios del sector pÃºblico para el cuidado de la salud,servicio_adulto_mayor,otro_con_mencion_adulto_mayor,no_determinado,0,0,0,1,1,INAPAM,palabra_clave,1,palabra_clave_sin_codigo_scian_directo,0,6 a 10 personas,CALLE,MITLA,73,,,,CALLE MITLA 73 COLONIA NARVARTE ORIENTE 03020,COLONIA,NARVARTE ORIENTE,03020,1,09,CIUDAD DE MÃ‰XICO,014,Benito JuÃ¡rez,0001,Benito JuÃ¡rez,0098,012,09014,0901400010098,0901400010098012,19.39714671,-99.14958299,1,5555193306,,,Fijo,JULIO 2010,,,2020,11,2020-11
955353,,RESIDENCIA LOS Ã�NGELES,RESIDENCIA LOS A NGELES,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,privado,0,0,0,1,0,,codigo_scian,0,,0,6 a 10 personas,CALLE,UXMAL,103,,,,CALLE UXMAL 103 COLONIA NARVARTE 03020,COLONIA,NARVARTE,03020,1,09,CIUDAD DE MÃ‰XICO,014,Benito JuÃ¡rez,0001,Benito JuÃ¡rez,0079,020,09014,0901400010079,0901400010079020,19.39771758,-99.15443339,1,5555387253,,,Fijo,JULIO 2010,,,2020,11,2020-11
933660,,RESIDENCIA PARA ADULTOS MAYORES VIXAV,RESIDENCIA PARA ADULTOS MAYORES VIXAV,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,privado,0,0,0,1,1,ADULTOS MAYORES,codigo_scian_y_palabra_clave,0,,0,0 a 5 personas,CALLE,JOSÃ‰ MARTÃ�N MENDALDE,1349,,,,CALLE JOSÃ‰ MARTÃ�N MENDALDE 1349 COLONIA DEL VALLE SUR 03104,COLONIA,DEL VALLE SUR,03104,1,09,CIUDAD DE MÃ‰XICO,014,Benito JuÃ¡rez,0001,Benito JuÃ¡rez,0736,005,09014,0901400010736,0901400010736005,19.37213705,-99.17013042,1,5559132915,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
6317831,,RESIDENCIA VILLAZUL,RESIDENCIA VILLAZUL,OPERADORA DE RESIDENCIAS SA DE CV,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,privado,0,0,0,1,0,,codigo_scian,1,codigo_postal_faltante_o_invalido,0,101 a 250 personas,CALLE,LA MORENA,415,,,,CALLE LA MORENA 415 COLONIA DEL VALLE NORTE 3100,COLONIA,DEL VALLE NORTE,3100,0,09,CIUDAD DE MÃ‰XICO,014,Benito JuÃ¡rez,0001,Benito JuÃ¡rez,005A,003,09014,090140001005A,090140001005A003,19.39880793,-99.16238128,1,,,,Fijo,JULIO 2010,,,2020,11,2020-11
965563,,UNIVERSIDAD DE LA TERCERA EDAD,UNIVERSIDAD DE LA TERCERA EDAD,DELEGACIÃ“N BENITO JUÃ�REZ,611312,Escuelas de educaciÃ³n superior del sector pÃºblico,servicio_adulto_mayor,otro_con_mencion_adulto_mayor,no_determinado,0,0,0,1,1,TERCERA EDAD,palabra_clave,1,palabra_clave_sin_codigo_scian_directo,0,11 a 30 personas,EJE VIAL,CENTRAL LÃ�ZARO CÃ�RDENAS,818,,,,EJE VIAL CENTRAL LÃ�ZARO CÃ�RDENAS 818 COLONIA NIÃ‘OS HÃ‰ROES 03440,COLONIA,NIÃ‘OS HÃ‰ROES,03440,1,09,CIUDAD DE MÃ‰XICO,014,Benito JuÃ¡rez,0001,Benito JuÃ¡rez,0473,013,09014,0901400010473,0901400010473013,19.38602421,-99.14705937,1,5555908901,,,Fijo,JULIO 2010,,,2020,11,2020-11
934298,,UNIVERSIDAD DE LA TERCERA EDAD (CECAM),UNIVERSIDAD DE LA TERCERA EDAD CECAM,,611312,Escuelas de educaciÃ³n superior del sector pÃºblico,servicio_adulto_mayor,otro_con_mencion_adulto_mayor,no_determinado,0,0,0,1,1,TERCERA EDAD,palabra_clave,1,palabra_clave_sin_codigo_scian_directo,0,31 a 50 personas,CALLE,BENVENUTO CELLINI,1,,,,CALLE BENVENUTO CELLINI 1 COLONIA NONOALCO 03700,COLONIA,NONOALCO,03700,1,09,CIUDAD DE MÃ‰XICO,014,Benito JuÃ¡rez,0001,Benito JuÃ¡rez,069A,004,09014,090140001069A,090140001069A004,19.37618832,-99.18797403,1,5544333691,,WWW.DELEGACIONBENITOJUAREZ.GOB.MX,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
989049,,ALBERGUE GEMELOS,ALBERGUE GEMELOS,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES INAPAM,623992,Orfanatos y otras residencias de asistencia social del sector pÃºblico,servicio_adulto_mayor,otro_con_mencion_adulto_mayor,no_determinado,0,0,0,1,1,ADULTAS MAYORES|INAPAM,palabra_clave,1,palabra_clave_sin_codigo_scian_directo,0,11 a 30 personas,CALLE,GEMELOS,14,,,,CALLE GEMELOS 14 COLONIA PRADO CHURUBUSCO 04230,COLONIA,PRADO CHURUBUSCO,04230,1,09,CIUDAD DE MÃ‰XICO,003,CoyoacÃ¡n,0001,CoyoacÃ¡n,0094,013,09003,0900300010094,0900300010094013,19.35799375,-99.12886995,1,5555825743,,,Fijo,JULIO 2010,,,2020,11,2020-11
980617,,"ASILO DE ANCIANOS SAN JUDAS TADEO, A.C.",ASILO DE ANCIANOS SAN JUDAS TADEO A C,"ASILO DE ANCIANOS SAN JUDAS TADEO, A.C.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,privado,0,0,0,1,1,ANCIANO|ANCIANOS,codigo_scian_y_palabra_clave,0,,0,6 a 10 personas,CALZADA,DE TLALPAN,2443,,,,CALZADA DE TLALPAN 2443 COLONIA XOTEPINGO 04610,COLONIA,XOTEPINGO,04610,1,09,CIUDAD DE MÃ‰XICO,003,CoyoacÃ¡n,0001,CoyoacÃ¡n,0696,013,09003,0900300010696,0900300010696013,19.33102577,-99.14065283,1,5555497424,,,Fijo,JULIO 2010,,,2020,11,2020-11
906810,,CASA DE LA TERCERA EDAD,CASA DE LA TERCERA EDAD,,624122,Centros del sector pÃºblico dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,servicio_adulto_mayor,centro_cuidado_diurno,publico,0,0,0,1,1,TERCERA EDAD,codigo_scian_y_palabra_clave,0,,0,0 a 5 personas,PRIVADA,QUINTO CALLEJÃ“N HUAYAMILPAS,0,SN,,,PRIVADA QUINTO CALLEJÃ“N HUAYAMILPAS 0 SN COLONIA AJUSCO HUAYAMILPAS 04390,COLONIA,AJUSCO HUAYAMILPAS,04390,1,09,CIUDAD DE MÃ‰XICO,003,CoyoacÃ¡n,0001,CoyoacÃ¡n,0662,048,09003,0900300010662,0900300010662048,19.32396373,-99.14815877,1,,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
6316603,,CASA DE REPOSO PARA ANCIANOS,CASA DE REPOSO PARA ANCIANOS,"ASOCIACIÃ“N FRANCO MEXICANA SUIZA Y BELGA DE BENEFICENCIA, I.A.P.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,privado,0,0,0,1,1,ANCIANO|ANCIANOS,codigo_scian_y_palabra_clave,0,,0,31 a 50 personas,CALLE,AYUNTAMIENTO,43,,0,,CALLE AYUNTAMIENTO 43 INT 0 COLONIA EL CARMEN 04000,COLONIA,EL CARMEN,04000,1,09,CIUDAD DE MÃ‰XICO,003,CoyoacÃ¡n,0001,CoyoacÃ¡n,0130,019,09003,0900300010130,0900300010130019,19.35108956,-99.16797308,1,5553999420,,,Fijo,JULIO 2010,,,2020,11,2020-11
972412,,CASA DE REPOSO PARA PERSONAS DE LA TERCERA EDAD PLENITUD,CASA DE REPOSO PARA PERSONAS DE LA TERCERA EDAD PLENITUD,PLENITUD CASA DE ATENCIÃ“N PARA BIENESTAR DE LAS PERSONAS DE LA TERCERA EDAD,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,privado,0,0,0,1,1,TERCERA EDAD,codigo_scian_y_palabra_clave,0,,0,11 a 30 personas,CALLE,AVENIDA 3,143,,,,CALLE AVENIDA 3 143 COLONIA EDUCACIÃ“N 04400,COLONIA,EDUCACIÃ“N,04400,1,09,CIUDAD DE MÃ‰XICO,003,CoyoacÃ¡n,0001,CoyoacÃ¡n,0499,001,09003,0900300010499,0900300010499001,19.33556118,-99.13578488,1,5555446252,,,Fijo,JULIO 2010,,,2020,11,2020-11
909172,,CASA DEL ADULTO MAYOR,CASA DEL ADULTO MAYOR,VECINOS DE LA COLONIA CTM CULHUACÃ�N SECCIÃ“N 7A,621331,Consultorios de psicologÃ­a del sector privado,servicio_adulto_mayor,otro_con_mencion_adulto_mayor,no_determinado,0,0,0,1,1,ADULTO MAYOR,palabra_clave,1,palabra_clave_sin_codigo_scian_directo,0,0 a 5 personas,CALLE,ROSARIO CASTELLANOS,0,SN,,,CALLE ROSARIO CASTELLANOS 0 SN UNIDAD HABITACIONAL CTM CULHUACÃ�N SECCIÃ“N 7A 04480,UNIDAD HABITACIONAL,CTM CULHUACÃ�N SECCIÃ“N 7A,04480,1,09,CIUDAD DE MÃ‰XICO,003,CoyoacÃ¡n,0001,CoyoacÃ¡n,1478,002,09003,0900300011478,0900300011478002,19.31760135,-99.10381722,1,,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
1060496,,CASA DEL ADULTO MAYOR DE COYOACÃ�N,CASA DEL ADULTO MAYOR DE COYOACA N,GOBIERNO DEL DISTRITO FEDERAL,624122,Centros del sector pÃºblico dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,servicio_adulto_mayor,centro_cuidado_diurno,publico,0,0,0,1,1,ADULTO MAYOR,codigo_scian_y_palabra_clave,0,,0,6 a 10 personas,CALLE,XICOTÃ‰NCATL,0,SN,,,CALLE XICOTÃ‰NCATL 0 SN COLONIA DEL CARMEN COYOÃ�CAN 04100,COLONIA,DEL CARMEN COYOÃ�CAN,04100,1,09,CIUDAD DE MÃ‰XICO,003,CoyoacÃ¡n,0001,CoyoacÃ¡n,0037,009,09003,0900300010037,0900300010037009,19.3530201,-99.16292061,1,5556589694,ems@inegi.gob.mx,,Fijo,JULIO 2010,,,2020,11,2020-11
970518,,"CASA PARA ABUELOS, A.C.",CASA PARA ABUELOS A C,"CASA PARA ABUELOS, A.C.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,privado,0,0,0,1,0,,codigo_scian,0,,0,0 a 5 personas,CALLE,ANILLO DE CIRCUNVALACIÃ“N,3,,,,CALLE ANILLO DE CIRCUNVALACIÃ“N 3 COLONIA ATLÃ�NTIDA 04370,COLONIA,ATLÃ�NTIDA,04370,1,09,CIUDAD DE MÃ‰XICO,003,CoyoacÃ¡n,0001,CoyoacÃ¡n,0304,009,09003,0900300010304,0900300010304009,19.3380018,-99.14720986,1,5555447800,,,Fijo,JULIO 2010,,,2020,11,2020-11
905722,,"CATOLICAS POR EL DERECHO DE DECIDIR, A.C.",CATOLICAS POR EL DERECHO DE DECIDIR A C,"CATOLICAS POR EL DERECHO DE DECIDIR, A.C.",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,privado,0,0,0,1,0,,codigo_scian,0,,0,11 a 30 personas,CALLE,AYUNTAMIENTO,85,,,,CALLE AYUNTAMIENTO 85 COLONIA VILLA COYOACAN 04000,COLONIA,VILLA COYOACAN,04000,1,09,CIUDAD DE MÃ‰XICO,003,CoyoacÃ¡n,0001,CoyoacÃ¡n,0126,010,09003,0900300010126,0900300010126010,19.34596506,-99.16957543,1,5555545748,cddmx@cddmx.org,WWW.CATOLICASMEXICO.ORG,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
978296,,CENTRO COMUNITARIO DE ATENCIÃ“N INTEGRAL AL ADULTO MAYOR Y SU FAMILIA,CENTRO COMUNITARIO DE ATENCIA N INTEGRAL AL ADULTO MAYOR Y SU FAMILIA,"CIUDADANOS EDIFICANDO SOLUCIONES, A.C.",624121,Centros del sector privado dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,servicio_adulto_mayor,centro_cuidado_diurno,privado,0,0,0,1,1,ADULTO MAYOR,codigo_scian_y_palabra_clave,0,,0,11 a 30 personas,CALLE,CATALINA BUENDÃ�A,0,SN,,,CALLE CATALINA BUENDÃ�A 0 SN COLONIA CTM CULHUACÃ�N 04490,COLONIA,CTM CULHUACÃ�N,04490,1,09,CIUDAD DE MÃ‰XICO,003,CoyoacÃ¡n,0001,CoyoacÃ¡n,1336,029,09003,0900300011336,0900300011336029,19.32273964,-99.10932728,1,5555555555,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
909317,,CENTRO DE MEDIO DÃ�A PARA EL ADULTO MAYOR INDEPENDIENTE,CENTRO DE MEDIO DA A PARA EL ADULTO MAYOR INDEPENDIENTE,,624122,Centros del sector pÃºblico dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,servicio_adulto_mayor,centro_cuidado_diurno,publico,0,0,0,1,1,ADULTO MAYOR,codigo_scian_y_palabra_clave,0,,0,6 a 10 personas,AVENIDA,DEL PARQUE,0,SN,,,AVENIDA DEL PARQUE 0 SN COLONIA AVANTE 04460,COLONIA,AVANTE,04460,1,09,CIUDAD DE MÃ‰XICO,003,CoyoacÃ¡n,0001,CoyoacÃ¡n,0728,067,09003,0900300010728,0900300010728067,19.32657663,-99.13504854,1,5556897992,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
990693,,CENTRO MÃ‰DICO COYOACÃ�N GERIATRA,CENTRO MA DICO COYOACA N GERIATRA,,621113,Consultorios de medicina especializada del sector privado,servicio_adulto_mayor,otro_con_mencion_adulto_mayor,no_determinado,0,0,0,1,1,GERIATR,palabra_clave,1,palabra_clave_sin_codigo_scian_directo,0,0 a 5 personas,CALZADA,DE LAS BOMBAS,128,,402,,CALZADA DE LAS BOMBAS 128 INT 402 COLONIA EL PARQUE 04899,COLONIA,EL PARQUE,04899,1,09,CIUDAD DE MÃ‰XICO,003,CoyoacÃ¡n,0001,CoyoacÃ¡n,1675,022,09003,0900300011675,0900300011675022,19.31000753,-99.12885664,1,5556793651,javier-salinas-salinas@hotmail.com,,Fijo,JULIO 2010,,,2020,11,2020-11
905901,,CIRCULO CULTURAL DE LA TERCERA EDAD INAPAM,CIRCULO CULTURAL DE LA TERCERA EDAD INAPAM,INAPAM,711312,"Promotores del sector pÃºblico de espectÃ¡culos artÃ­sticos, culturales, deportivos y similares que cuentan con instalaciones para presentarlos",servicio_adulto_mayor,otro_con_mencion_adulto_mayor,no_determinado,0,0,0,1,1,INAPAM|TERCERA EDAD,palabra_clave,1,palabra_clave_sin_codigo_scian_directo,0,6 a 10 personas,CALLE,PABLO NERUDA,2014,VENEZUELA,,,CALLE PABLO NERUDA 2014 VENEZUELA COLONIA ROMERO DE TERREROS 04350,COLONIA,ROMERO DE TERREROS,04350,1,09,CIUDAD DE MÃ‰XICO,003,CoyoacÃ¡n,0001,CoyoacÃ¡n,0412,001,09003,0900300010412,0900300010412001,19.33866542,-99.17918058,1,,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
993243,,CLÃ�NICA VIDA Y BIENESTAR,CLA NICA VIDA Y BIENESTAR,CLÃ�NICA VIDA Y BIENESTAR,624121,Centros del sector privado dedicados a la atenciÃ³n y cuidado diurno de ancianos y discapacitados,servicio_adulto_mayor,centro_cuidado_diurno,privado,0,0,0,1,0,,codigo_scian,0,,0,11 a 30 personas,CALLE,CERRO DEL CUBILETE,106,,,,CALLE CERRO DEL CUBILETE 106 COLONIA PRADO CHURUBUSCO 04200,COLONIA,PRADO CHURUBUSCO,04200,1,09,CIUDAD DE MÃ‰XICO,003,CoyoacÃ¡n,0001,CoyoacÃ¡n,0179,009,09003,0900300010179,0900300010179009,19.35037465,-99.13362157,1,5534904056,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
1060582,,FUNDACIÃ“N INTERNACIONAL POR UNA VEJEZ DIGNA,FUNDACIA N INTERNACIONAL POR UNA VEJEZ DIGNA,FUNDACIÃ“N INTERNACIONAL POR UNA VEJEZ DIGNA,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,privado,0,0,0,1,0,,codigo_scian,0,,0,0 a 5 personas,CALLE,TOTONACAS,417,,,,CALLE TOTONACAS 417 COLONIA AJUSCO 04300,COLONIA,AJUSCO,04300,1,09,CIUDAD DE MÃ‰XICO,003,CoyoacÃ¡n,0001,CoyoacÃ¡n,0963,006,09003,0900300010963,0900300010963006,19.31647716,-99.16455404,1,5541677110,vejez_digna@hotmail.com,,Fijo,JULIO 2010,,,2020,11,2020-11
6257428,,FUNDACION BRINGAS HAGHENBECK IAP,FUNDACION BRINGAS HAGHENBECK IAP,FUNDACION BRINGAS HAGHENBECK IAP,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,privado,0,0,0,1,0,,codigo_scian,0,,0,11 a 30 personas,CALLE,VALLARTA,21,,,,CALLE VALLARTA 21 COLONIA DEL CARMEN 04100,COLONIA,DEL CARMEN,04100,1,09,CIUDAD DE MÃ‰XICO,003,CoyoacÃ¡n,0001,CoyoacÃ¡n,0145,005,09003,0900300010145,0900300010145005,19.34909654,-99.15930928,1,,,,Fijo,DICIEMBRE 2014,,,2020,11,2020-11
