edicion_denue,anio_denue,mes_denue,categoria_proyecto,subcategoria_proyecto,sector_gestion,alcance_analitico,revision_manual,motivo_revision,cve_geo_ageb,id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
2026-05,2026,5,Servicios para personas adultas mayores,Centro de cuidado diurno para ancianos o personas con discapacidad,Público,Complementario,SI,SCIAN mezcla atención a ancianos y discapacidad,0901100010664,1048461,09011624122000021000000000U2,CLUB DE LA TERCERA EDAD BRILLO DE LUNA,DELEGACION TLAHUAC,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,0 a 5 personas,PRIVADA,DON GIOVANI,CALLE,DON PASCUALE (AMAPA),CALLE,DON CARLO (VIOLETA),CALLE,JACOBO DE LIEJA,,SN,,,,,COLONIA,AGRICOLA METROPOLITANA,,,,13280,09,Ciudad de México,011,Tláhuac,0001,Tláhuac,0664,003,,,,Fijo,19.2894348600000000,-99.052908590000000,2010-07
2026-05,2026,5,Servicios para personas adultas mayores,Asilo o residencia para el cuidado de personas mayores,Público,Complementario,NO,,0901100010607,1050057,09011623312000011000000000U1,CLUB DE LA TERCERA EDAD LUCES DEL PORVENIR,EL GOBIERNO DE LA CIUDAD DE MEXICO,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,0 a 5 personas,CALLE,SALVADOR DIAZ MIRON,CALLE,CECILIO ACOSTA,CALLE,ANTIGUO CAMINO A TLALTENCO,CALLE,MANUEL M. LOPEZ,,SN,,,,,COLONIA,ZAPOTITLA,,,,13310,09,Ciudad de México,011,Tláhuac,0001,Tláhuac,0607,021,5582982976,LUCEROROSAS599@GMAIL.COM,,Fijo,19.3128552000000000,-99.038167360000000,2010-07
2026-05,2026,5,Servicios para personas adultas mayores,Centro de cuidado diurno para ancianos o personas con discapacidad,Público,Complementario,SI,SCIAN mezcla atención a ancianos y discapacidad,0900500010101,670495,09005624122000082001000000U6,CLUB DE LA TERCERA EDAD,GOBIERNO DE LA CIUDAD DE MEXICO INAPAM,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,0 a 5 personas,CALLE,MORELOS,CALLE,ESTADO DE MEXICO,CALLE,NINGUNO,CALLE,18 DE MARZO,193,,,,,,COLONIA,LOMA LA PALMA,,,,07160,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,0101,027,,,,Fijo,19.5545050200000000,-99.147667310000000,2014-12
2026-05,2026,5,Servicios para personas adultas mayores,Centro de cuidado diurno para ancianos o personas con discapacidad,Público,Complementario,SI,SCIAN mezcla atención a ancianos y discapacidad,0901700010916,745782,09017931210000391012000000U7,CLUB DE LA TERCERA EDAD ARCELIA NUTO DE VILLAMICHEL,GOBIERNO ALCALDIA VENUSTIANO CARRANZA,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,6 a 10 personas,CALLE,PROLONGACION LUCAS ALAMAN,CALLE,SUR 89,CALLE,SUR 91,CALLE,ZOQUIPA,11,B,,,,,COLONIA,DEL PARQUE,,,,15960,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,0916,007,,G.MUNOZG66@HOTMAIL.COM,,Fijo,19.4187789200000000,-99.118814380000000,2014-12
2026-05,2026,5,Servicios para personas adultas mayores,Centro de cuidado diurno para ancianos o personas con discapacidad,Público,Complementario,SI,SCIAN mezcla atención a ancianos y discapacidad,0901100010217,7721294,09011624122000051000000000U9,CLUB DE ADULTOS MAYORES MIEL FLORES Y AGUA VIVERO YOGA,GOBIERNO DE LA CIUDAD DE MEXICO,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,0 a 5 personas,CALLE,LA TRAVIATA,CALLE,ELIAS SALOMONIS,CALLE,DEODATO,CALLE,LAS BODAS DE FIGARO,,SN,,,,,COLONIA,MIGUEL HIDALGO,,,,13200,09,Ciudad de México,011,Tláhuac,0001,Tláhuac,0217,001,,,,Fijo,19.2902910200000000,-99.043025430000000,2019-11
2026-05,2026,5,Servicios para personas adultas mayores,Centro de cuidado diurno para ancianos o personas con discapacidad,Público,Complementario,SI,SCIAN mezcla atención a ancianos y discapacidad,0901100010113,945393,09011624122000041000000000U0,CLUB DE ADULTOS MAYORES NO TE CANSES DE VIVIR,DELEGACION TLAHUAC,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,0 a 5 personas,CALLE,SEBASTIAN TREJO,CALLE,AGUSTIN CAMARENA,AVENIDA,TLAHUAC,CALLE,FRANCISCO JIMENEZ,,SN,,,,,BARRIO,SANTIAGO SUR,,,,13360,09,Ciudad de México,011,Tláhuac,0001,Tláhuac,0113,008,,,,Fijo,19.2957781800000000,-99.035483330000000,2014-12
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,090050001181A,11277009,09005611621001511000000000U9,TERAPIAS YOGA,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,ELSA,CALLE,SAMUEL,CALLE,SAUL,CALLE,ESTELA,141,,,,,,COLONIA,GUADALUPE TEPEYAC,,,,07840,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,181A,001,5560911125,,,Fijo,19.4688019300000000,-99.120533750000000,2024-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,090120001045A,859932,09012611621000382001000000U2,TEMPLO SHAOLIN DE MEXICO,TEMPLO SHAOLIN DE MEXICO,611621,Escuelas de deporte del sector privado,6 a 10 personas,CALZADA,ACOXPA,CALLE,CLUB DEPORTIVO ATLAS,RETORNO,3 DE ACOXPA,OTRO(ESPECIFIQUE),AREA VERDE,343,,,,,,COLONIA,VILLA LÁZARO CÁRDENAS,,,,14370,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,045A,028,5555946501,,WWW.KUNFU.COM.MX,Fijo,19.2987753800000000,-99.140943190000000,2010-07
2026-05,2026,5,Servicios para personas adultas mayores,Centro de cuidado diurno para ancianos o personas con discapacidad,Privado,Complementario,SI,SCIAN mezcla atención a ancianos y discapacidad,0900700014965,829449,09007813230000791010000000U0,AREA VERDA RECREACION Y ESPARCIMIENTO REUNION DE ADULTOS MAYORES COLIBRI,,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,0 a 5 personas,CALLE,NINGUNO,OTRO(ESPECIFIQUE),MANZANA O EDIFICACION CONTIGUA,CIRCUITO,BAHAMAS,CALLE,LESBOS,,SN,,,,,COLONIA,LOMAS ESTRELLA,,,,09890,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,4965,001,,,,Fijo,19.3267224300000000,-99.093178160000000,2010-07
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700014857,10471864,09007611621002481000000000U0,TEKWONDO SAJA,BRENDA CHAVERO,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,LOMA ALEGRE,CALLE,LOMA ESCONDIDA,CALLE,ALFREDO DE LA ROSA,CALLE,LOMA VERDE,18,L18MZ23C,,,,,COLONIA,BUENAVISTA,,,,09700,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,4857,008,,,,Fijo,19.3229077100000000,-99.026865530000000,2024-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700015075,10414529,09007711211000031000000000U4,TEAM COBRAS AGUILAR TAEKWONDO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,PRIMERA CERRADA PINO,CALLE,SAUCES,OTRO(ESPECIFIQUE),NINGUNO,CALLE,SAUCES,,SN,,,,,COLONIA,TENORIOS,,,,09680,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,5075,012,5517324291,,,Semifijo,19.3285747000000000,-99.021943480000000,2024-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700010040,12268617,09007611621002551000000000U0,TEAM LION KING,ALEJANDRO MONTOYA,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,PABLO GARCIA,CALLE,GENERAL JOAQUIN M. GUTIERREZ,CALLE,GENERAL VICENTE MARISCAL,CALLE,CORONEL LINO MERINO,298,,,,,,COLONIA,JUAN ESCUTIA,,,,09100,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,0040,016,5540495503,,,Fijo,19.3943907800000000,-99.048965270000000,2026-04
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901100010077,11302591,09011713941000131000000000U4,TEAM ORDOÑEZ TAEKWONDO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,CRISTOBAL MORALES JUAN DE LA BARRERA,CALLE,ELIXIR DE AMOR,CALLE,HANSEL Y GRETEL,CALLE,ANGELICA PAULET (EMILIANO ZAPATA),37,MZ 37 LOTE 383,,,,,COLONIA,LA NOPALERA,,,,13220,09,Ciudad de México,011,Tláhuac,0001,Tláhuac,0077,012,5624243651,,,Fijo,19.2975379600000000,-99.054339320000000,2024-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900300010713,979473,09003611621000922001000000U4,TECNO JUDO Y JUI JITSU,TECNO JUDO,611621,Escuelas de deporte del sector privado,0 a 5 personas,EJE VIAL,1 ORIENTE AVENIDA CANAL DE MIRAMONTES,OTRO(ESPECIFIQUE),MANZANA O EDIFICACION CONTIGUA,CALLE,RETORNO 18,CALLE,NINGUNO,2206,,,,10,,COLONIA,AVANTE,,,,04460,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0713,052,,,,Fijo,19.3311843400000000,-99.136766660000000,2010-07
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900600010363,10766940,09006611621000551000000000U4,TALLER DE YOGA,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,SUR 20,CALLE,SUR 20,CALLE,ORIENTE 253,CALLE,SUR 20,,SN,,,,,COLONIA,AGRÍCOLA ORIENTAL,,,,08500,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0363,010,,,,Fijo,19.3904846300000000,-99.064476150000000,2024-11
2026-05,2026,5,Servicios para personas adultas mayores,Asilo o residencia para el cuidado de personas mayores,Privado,Complementario,NO,,0900300010817,9656200,09003623311000181000000000U1,CENTRO DE CUIDADOS PARA EL ADULTO MAYOR,CENTRO DE CUIDADOS,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,0 a 5 personas,CALLE,CORAS,CALLE,MOCTECUZOMA,CALLE,REY HUEMAN,CALLE,OTOMIES,,SN,,,,,COLONIA,AJUSCO,,,,04300,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0817,016,,,,Fijo,19.3159560600000000,-99.160115930000000,2024-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900500011913,9544099,09005713943005151000000000U5,KICK JITSU,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,PUERTO MARQUEZ,CALLE,PUERTO TAMPICO,CALLE,PUERTO DE MAZATLAN,CALLE,PUERTO MANZANILLO,97,,,,,,COLONIA,AMPLIACIÓN CASAS ALEMÁN,,,,07580,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1913,017,5512964238,,,Fijo,19.4780413800000000,-99.083468200000000,2024-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900500013430,11588427,09005713941000301000000000U5,KICK BOXING KONG,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,SAN MIGUEL,CERRADA,IGNACIO COMONFORT,CERRADA,SAUCES,CALLE,CALLEJON EL MIRADOR,4,LT43,,,,,COLONIA,AMPLIACIÓN MALACATES,,,,07119,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,3430,010,5519680251,,,Fijo,19.5744038500000000,-99.131072510000000,2024-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700011284,11115983,09007713943007971000000000U0,KICK BOXING KNOCKOUT 9,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,PROFESOR MARCELINO CEDANO,CALLE,PROFESOR LUIS G. MONZON,PRIVADA,MARCELINO DAVALOS,AVENIDA,REVOLUCION SOCIAL,90,,,,,,COLONIA,CONSTITUCIÓN DE 1917,,,,09260,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1284,008,5610806482,,,Fijo,19.3517165700000000,-99.055040290000000,2024-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700015380,9667306,09007611621002231000000000U9,TAEKWONDO TRAWCENTER,,611621,Escuelas de deporte del sector privado,0 a 5 personas,AVENIDA,SAN FRANCISCO TLALTENCO,CALLE,CAMINO A TETECON,CALLE,PUERTO ARISTA,CALLE,YUHUALIXQUI,,SN,,,,,COLONIA,LA POLVORILLA,,,,09750,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,5380,011,5530704831,,,Fijo,19.3189469000000000,-99.044531290000000,2024-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901100011357,10357683,09011711211000021000000000U7,TAEKWONDO VILMAC,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CERRADA,ENCINO,CALLE,PORVENIR,CERRADA,ALAMO,CERRADA,ENCINO,27,,,,,,COLONIA,LAS ARBOLEDAS,,,,13219,09,Ciudad de México,011,Tláhuac,0001,Tláhuac,1357,042,5564966527,VILMAC.TKD@GMAIL.COM,,Fijo,19.3116095900000000,-99.049448550000000,2024-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900600010077,9688918,09006611621000541000000000U5,KICKS FIGTHERS PANTITLAN,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,3,PRIVADA,PRIMERO DE MAYO,AVENIDA,IZTACALCO,CALLE,4,113,,,,,,COLONIA,AGRÍCOLA PANTITLAN,,,,08100,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0077,004,5631436704,KICKSFIGTHERSPANTITLAN@HOTMAIL.COM,,Fijo,19.4078168000000000,-99.065044500000000,2024-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900300010056,905427,09003611621000791000000000U3,TAI CHI CHUAN,TAI CHI CHUAN,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,MARTIRES IRLANDESES,AVENIDA,DIVISION DEL NORTE,AVENIDA,AVENIDA DEL CONVENTO,CALLE,HEROES DEL 47,119,,,,,,COLONIA,SAN MATEO,,,,04250,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0056,007,5555449832,WINGCHUA_@HOTAMAIL.COM,,Fijo,19.3499018200000000,-99.149855600000000,2014-12
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700011034,721357,09007611621001781000000000U4,KATALAN KAI SHITO RYU KARATE DO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,1 GUADALUPE MAGAÑA,ANDADOR,MANZANA O EDIFICACION CONTIGUA,CALLE,3 ANGEL MAZON,CALLE,2 JESUS RODRIGUEZ,,SN,,,,,UNIDAD HABITACIONAL,UNIDAD VICENTE GUERRERO,,,,09200,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1034,013,5581719017,KATALANKAI@YAHOO.COM.MX,,Fijo,19.3563934400000000,-99.059967570000000,2014-12
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900600010077,8268898,09006713943001031000000000U1,KARATE Y KICK BOXING DOJO PANTITLAN,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,GUADALUPE,CALLE,4,CALLE,NUEVO LEON,CALLE,PRIVADA MEDINA,207,,,,,,COLONIA,AGRÍCOLA PANTITLAN,,,,08100,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0077,008,,,,Fijo,19.4147655700000000,-99.062634260000000,2019-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901600010603,12268657,09016611621000671000000000U9,KARATE STUDIO GALERIAS,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CIRCUITO,INTERIOR CALZADA MELCHOR OCAMPO,CALLE,BAHIA LA ASCENSION,AVENIDA,MARINA NACIONAL,CALLE,BAHIA LA ASCENSION,193,,,17,,,COLONIA,VERÓNICA ANZURES,CENTRO Y PLAZA COMERCIAL,PLAZA GALERIA DE LAS ESTRELLAS,J57,11300,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0603,021,5533919573,KARATESTUDIOGAL@GMAIL.COM,,Fijo,19.4345044400000000,-99.171074560000000,2026-04
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901000011631,9946995,09010713943002531000000000U1,TAEKWONDO DRAGONES,,611621,Escuelas de deporte del sector privado,0 a 5 personas,AVENIDA,CENTENARIO,CALLE,CAMINO PUNTA DE CEHUAYO,CALLE,BALCONES DE CEGUAYO,CALLE,FELIPE ARGUELLO,2,,,,,,COLONIA,BALCONES DE CEHUAYO,,,,01540,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,1631,040,5589987873,,,Fijo,19.3561972200000000,-99.240433850000000,2024-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901300010404,9430849,09013611621000541001000000U1,TAEKWONDO HWARANG,CESAR LANDRI CARRILLO TORRES AC,611621,Escuelas de deporte del sector privado,6 a 10 personas,CALLE,MAIZ,CALLE,CAPULINES,CALLE,REDENCION,CALLE,MAIZ,150,,,,,,COLONIA,SANTIAGO TEPALCATLALPAN,,,,16200,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,0404,001,5554568538,,,Fijo,19.2544284300000000,-99.113779190000000,2023-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901300010404,996010,09013611621000071002000000U9,TAEKWONDO HWARANG,,611621,Escuelas de deporte del sector privado,6 a 10 personas,CALLE,ACUEDUCTO,CALLE,REDENCION,PRIVADA,NINGUNO,CALLE,MAIZ,10,,,,,,COLONIA,SANTIAGO TEPALCATLALPAN,,,,16200,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,0404,001,5556752158,,,Fijo,19.2519918900000000,-99.115576880000000,2010-07
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,090170001112A,11803932,09017611621000611000000000U3,TAEKWONDO MEXICO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,AVENIDA,FRAY SERVANDO TERESA DE MIER,CALLE,Retorno 49 de Cecilio Robelo,CALLE,Retorno 22 de Fray Servando Teresa de Mier,CALLE,Ninguno,960,,,,3,,COLONIA,JARDÍN BALBUENA,,,,15900,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,112A,011,,,,Fijo,19.4177565300000000,-99.102493780000000,2025-04
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900500012112,805198,09005713944000011010000000U4,KEMPO CLASES DE KING BOXING,,611621,Escuelas de deporte del sector privado,0 a 5 personas,AVENIDA,503,EJE VIAL,3 NORTE (ANGEL ALBINO CORZO-ORIENTE 101),EJE VIAL,4 NORTE (AVENIDA 510),AVENIDA,503,,SN,,,,SN,CIUDAD,SAN JUAN DE ARAGÓN I SECCIÓN,,,,07969,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2112,001,,,,Fijo,19.4600637900000000,-99.095909220000000,2010-07
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900200011095,10688071,09002611621000411000000000U0,TAEKWONDO OLIMPIC WHITE WOLVES,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,CAMPO MOLUCO,CALLE,MIGUEL HIDALGO,CALLE,CAMPO TASAJERAS,CALLE,CALLEJON CAMPO TAZAJERAS,107,L 10,,,,,PUEBLO,SAN PEDRO XALPA,,,,02710,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,1095,009,5592190760,THEWHITEWOLVESTKD@HOTMAIL.COM,,Fijo,19.4824529100000000,-99.203730190000000,2024-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901100011357,10945059,09011611621000671000000000U0,TAEKWONDO QUETZALCOATL,MONICA BECERRIL,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,SANTA CRUZ,CALLE,SANTA CRUZ,CALLE,ALTA TENSION,CALLE,PORVENIR,,SN,,,,,COLONIA,LAS ARBOLEDAS,,,,13219,09,Ciudad de México,011,Tláhuac,0001,Tláhuac,1357,001,5333363664,TKDQUETZALCOATL@GMAIL.COM,,Fijo,19.3097095700000000,-99.048219760000000,2024-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900500011754,12268592,09005611621001701000000000U6,TAEKWONDO SIN NOMBRE,TAEKWONDO SIN NOMBRE,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,DONIZETTI,CALLE,CONSTANTINO,CALLE,CARUSO,CALLE,SCHUMANN,103,,,,,,COLONIA,VALLEJO,,,,07870,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1754,025,5531471522,,,Fijo,19.4665572000000000,-99.129742560000000,2026-04
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901200012121,8038331,09012611621000721000000000U1,KI SPORTS KARATE DO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,MARIANO ABASOLO,PRIVADA,JOYA,CALLE,MARIANO ABASOLO,PRIVADA,NINGUNO,286,B,,,,,COLONIA,VALLE DE TEPEPAN,,,,14600,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,2121,004,,TATOO210@GMAIL.COM,,Fijo,19.2746064100000000,-99.145370420000000,2019-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700014965,10938715,09007611621002391000000000U1,TAEKWONDO IN-DO LOMAS ESTRELLA,,611621,Escuelas de deporte del sector privado,0 a 5 personas,AVENIDA,TLAHUAC,CALLE,CIRCUITO BAHAMAS,BOULEVARD,CAPRI,CALLE,LESBOS,4546,,,,,SN,COLONIA,LOMAS ESTRELLA,,,,09890,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,4965,018,,,,Fijo,19.3216685300000000,-99.092369510000000,2024-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,090120001045A,11603484,09012611621000881000000000U3,KI SPORTS ACOXPA ESCUELA DE KARATE,,611621,Escuelas de deporte del sector privado,0 a 5 personas,AVENIDA,AVENIDA DE LAS TORRES,CALLE,VASCO DA GAMA,CALLE,SAPRISSA,CALLE,PARTIZAN,151,4,,17,,,COLONIA,ARBOLEDAS DEL SUR,CENTRO Y PLAZA COMERCIAL,PLAZA LAS TORRES,7,14376,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,045A,039,,,,Fijo,19.2918959300000000,-99.139562080000000,2024-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901200261528,11061325,09012611621000951000000000U4,TAEKWONDO INGENIEROS MILITARES,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,MARIANO ESCOBEDO,CERRADA,MARIANO ESCOBEDO,CALLE,HERMANOS RAYON,CERRADA,PRIMERA HERMANOS RAYON,22,,,,,,COLONIA,SAN MIGUEL AJUSCO,,,,14700,09,Ciudad de México,012,Tlalpan,0026,San Miguel Ajusco,1528,011,,,,Fijo,19.2214079400000000,-99.200915180000000,2024-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900500010440,11844165,09005611621001711000000000U5,TAEKWONDO KOSAN VALLEJO,JAVIER YAÑEZ HERRERA,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,28,CALLE,9,CALLE,10,CALLE,PROGRESO NACIONAL,139,,,,,,COLONIA,PROGRESO NACIONAL,,,,07600,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,0440,022,5536583887,KOSAN.VALLEJO@GMAIL.COM,,Fijo,19.5217194400000000,-99.160233330000000,2025-04
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700011246,10543546,09007611621002521000000000U3,TAEKWONDO LEONES BLANCOS,,611621,Escuelas de deporte del sector privado,0 a 5 personas,AVENIDA,LUIS HIDALGO MONROY,CALLE,LUIS COVARRUBIAS IBARRA,CALLE,JOSE DE JESUS VILLA PADIERNA,EJE VIAL,8 SUR (CALZADA ERMITA IZTAPALAPA),555,,,,,,BARRIO,SAN MIGUEL,,,,09360,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1246,008,5518711523,,,Fijo,19.3541365500000000,-99.074920610000000,2024-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901700010456,657007,09017611621000271000000000U6,KARATE DO JKA WF AMERICA MEXICO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,NORTE 33,CALLE,ORIENTE 164,CALLE,ORIENTE 166,CALLE,PABLO R. SIDAR,49,A,,,,,COLONIA,MOCTEZUMA SEGUNDA SECCIÓN,,,,15530,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,0456,003,5555712189,,,Fijo,19.4359504200000000,-99.094489410000000,2010-07
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,090030001079A,10799494,09003611621001171000000000U7,KARATE DO AKARI,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,TEJAMANIL,CALLE,ZIHUATLAN,CALLE,NUSTEPEC,CALLE,AMATL,,SN,,,,,COLONIA,PEDREGAL DE SANTO DOMINGO,,,,04369,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,079A,004,5564086082,,,Fijo,19.3187810500000000,-99.169969090000000,2024-11
2026-05,2026,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,090030001079A,11540315,09003611621001161000000000U8,KARATE DO AKARI,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,TEJAMANIL,CALLE,ZIHUATLAN,CALLE,NUSTEPEC,CALLE,AMATL,,SN,,,,,COLONIA,PEDREGAL DE SANTO DOMINGO,,,,04369,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,079A,004,5512793688,,,Fijo,19.3187891000000000,-99.169965980000000,2024-11
