edicion_denue,anio_denue,mes_denue,categoria_proyecto,subcategoria_proyecto,sector_gestion,alcance_analitico,revision_manual,motivo_revision,cve_geo_ageb,id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,090160001118A,9620809,09016611621000551000000000U3,DOJO HONSHIN KARATE DO SHITO RYU,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,AVENIDA PROGRESO,CALLE,CIENCIAS,CALLE,GENERAL FRANCISCO MURGUIA,EJE VIAL,4 SUR (BENJAMIN FRANKLIN),79,,,,,,COLONIA,ESCANDON I SECCION,,,,11800,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,118A,015,,,WWW.DOJOMEXICO.TACUBAYA.COM,Fijo,19.4050905800000000,-99.180692340000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,090030001079A,9809104,09003611621001241000000000U8,DOJO AKARIRUIZCORTINEZ,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,TEJAMANIL,CALLE,ZIHUATLAN,CALLE,NUSTEPEC,CALLE,AMATL,0,SN,,,,,COLONIA,PEDREGAL DE SANTO DOMINGO,,,,04369,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,079A,004,5586756556,,,Fijo,19.3187971300000000,-99.169962870000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,090030001093A,8616955,09003611621001091000000000U7,DRAGON CENTER CENTRO DE ENTRENAMIENTO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,TEPETLAPA,ANDADOR,PIRAMIDE DEL SOL,CALLE,ORIENTAL,PRIVADA,COLISEO ROMANO,1161,,,,0,,COLONIA,ALIANZA POPULAR REVOLUCIONARIA,,,,04800,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,093A,002,,,,Fijo,19.3157885100000000,-99.113119600000000,2019-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,090070001084A,826184,09007611621000161000000000U0,DOYANG SAN SEBASTIAN,,611621,Escuelas de deporte del sector privado,0 a 5 personas,AVENIDA,YUCATAN,CALLE,TAMPICO,CALLE,TABASCO,CALLE,TABASCO,85,,,,0,,PUEBLO,SAN SEBASTIAN TECOLOXTITLAN,,,,09520,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,084A,011,5557335144,,,Fijo,19.3602204300000000,-99.017242470000000,2010-07
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900800010086,10907091,09008611621000221000000000U0,DOSAN TAE KWON DO,ASOCIACION DOSAN TAE KWON DO DE MEXICO SC,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,HEROES DE PADIERNA,AVENIDA,SAN JERONIMO,AVENIDA,LUIS CABRERA,PRIVADA,CUAUHTEMOC,132,,PLAZA LIDICE,PLANTA BAJA,19,,COLONIA,SAN JERONIMO LIDICE,CENTRO Y PLAZA COMERCIAL,PLAZA LIDICE,19,10200,09,Ciudad de México,008,La Magdalena Contreras,0001,La Magdalena Contreras,0086,011,,DOSANARTEMARCIALES@HOTMAIL.COM,WWW.DOSANTKD.COM,Fijo,19.3233940500000000,-99.223241580000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900500011237,8680048,09005713943003091000000000U5,DOCHANG MEXICANO DE TAE KWON DO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,NORTE 19 A,CALLE,PONIENTE 126,CALLE,PONIENTE 122,CALLE,NORTE 19,367,A,,,0,,COLONIA,NUEVA VALLEJO,,,,07750,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1237,006,,,,Fijo,19.4862992200000000,-99.148185730000000,2019-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900500012930,11015485,09005611621001501000000000U0,DOCHANG MEXICANA DE TAEKWANDO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,CAMINO SUR,CALLE,SATISFACCION,CALLE,CAMINO DE LA SATISFACCION A,CALLE,CAMINO DE LA LIGA,17,,,,,,COLONIA,CAMPESTRE ARAGON,,,,07530,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2930,031,,,,Fijo,19.4829259200000000,-99.085395040000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900200011057,9674357,09002611621000382000000000U3,DEPORTIVO GOLDEN,,611621,Escuelas de deporte del sector privado,6 a 10 personas,CALLE,PLATANALES,CALLE,INVERNADERO,CALLE,CLAVELINAS,CALLE,POMARROSA,206,,,,,,COLONIA,NUEVA SANTA MARIA,,,,02800,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,1057,029,5558537038,,,Fijo,19.4665372900000000,-99.171458190000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Público,Complementario,NO,,0900400200246,11406263,09004611622000021000000000U1,DEPORTIVO ACOPILCO,ALCALDIA CUAJIMALPA DE MORELOS,611622,Escuelas de deporte del sector público,0 a 5 personas,CALLE,OCAMPO,CALLE,28 DE OCTUBRE,CERRADA,OCAMPO,CERRADA,CAMINO GASODUCTO,0,SN,,,,,COLONIA,SAN LORENZO ACOPILCO,,,,05410,09,Ciudad de México,004,Cuajimalpa de Morelos,0020,San Lorenzo Acopilco,0246,006,,,,Fijo,19.3309416800000000,-99.328060310000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901400010806,10395355,09014611621000971000067872M8,DETOX DEL ALMA ESTUDIO,CONEXION DE ALMAS S DE RL DE CV,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,PARROQUIA,CALLE,MORAS,CALLE,JOSE IGNACIO BARTOLACHE,EJE VIAL,7 SUR (FELIX CUEVAS),406,,PARROQUIA,PLANTA BAJA,1,,COLONIA,DEL VALLE CENTRO,CENTRO Y PLAZA COMERCIAL,PARROQUIA,1,03200,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0806,009,,OLA@DETOXDELALMA.COM,,Fijo,19.3703912600000000,-99.174516990000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700012649,10880881,09007611621002291000000000U3,DEFENSA PERSONAL GUERREROS CUITLAHUAC,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,BENITO JUAREZ,CALLE,GABRIEL RAMOS MILLAN,CALLE,ISIDRO FABELA,CALLE,BENITO JUAREZ,,SN,,,,MZ 137 LT4,COLONIA,SAN MIGUEL TEOTONGO SECC LAS TORRES,,,,09630,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,2649,019,,,,Fijo,19.3520175700000000,-98.990514590000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700011941,9074587,09007711211000021000000000U5,DARUMA KARATE DO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,AVENIDA,TLAHUAC,CALLE,TIBERIADES,CALLE,SASSARI,CALLE,CARTAGO,0,SN,LOMAS ESTRELLA,PISO 1,,,FRACCIONAMIENTO,LOMAS ESTRELLA SEGUNDA FRACCION,CENTRO Y PLAZA COMERCIAL,LOMAS ESTRELLA,13,09890,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1941,023,5513711098,,,Fijo,19.3219978100000000,-99.096246980000000,2019-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700011941,10150667,09007611621002281000000000U4,DARUMA KARATE DO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,SIRACUSA,CALLE,CARTAGO,CALLE,BIZANCIO,CALLE,MAURITANIA,21,,,,0,,FRACCIONAMIENTO,LOMAS ESTRELLA 2DA SECCION,,,,09890,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1941,016,,,,Fijo,19.3178915600000000,-99.093592180000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901500011002,10305405,09015611621001141000000000U4,CASA DEL DHARMA MEDITACION BASICA,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,COLIMA,CALLE,CORDOBA,CALLE,ORIZABA,CALLE,DURANGO,159,,EDIFICIO SIN NOMBRE,PISO 2,2,A,COLONIA,ROMA NORTE,EDIFICIO COMERCIAL Y DE SERVIC,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,2A,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1002,011,,,WWW.CASADELDHARMA.ORG,Fijo,19.4199969400000000,-99.159611980000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Público,Complementario,NO,,0901100011499,11433149,09011611622000063000000000U8,CANCHA DE BASQUETBOL,,611622,Escuelas de deporte del sector público,11 a 30 personas,CALLE,BENITO JUAREZ,CERRADA,BENITO JUAREZ,CALLE,IGNACIO ALLENDE,CERRADA,MARGARITA MAZA DE JUAREZ,0,SN,,,,,COLONIA,OLIVAR SANTA MARIA,,,,13540,09,Ciudad de México,011,Tláhuac,0001,Tláhuac,1499,034,,,,Fijo,19.2450966300000000,-99.012559750000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901700011524,10707438,09017611621000531000000000U3,CABUBY BOX VALLEJO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,TENOCHTITLAN,OTRO(ESPECIFIQUE),BARDA,CALLE,CIRCUNVALACION,CALLE,ACOLHUACAN,0,SN,,,,,COLONIA,ARENAL SEGUNDA SECCION,,,,15680,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,1524,025,,,,Fijo,19.4228355400000000,-99.058872990000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900600010310,709240,09006611621000301000000000U4,BUSHIDO SPORT KARATE,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,ORIENTE 229,CALLE,SUR 20,CALLE,SUR 16,CALLE,ORIENTE 221,379,,,,0,,COLONIA,AGRICOLA ORIENTAL,,,,08500,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0310,003,,SENSEI.LCAMPOS@HOTMAIL.COM,,Fijo,19.3947738800000000,-99.081308170000000,2014-12
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901600011226,777380,09016713943000372011000000U9,BUYUTSU CENTRO DE MEDITACION Y MOVIMIENTO,BUYUTSU MEXICO SA DE CV,611621,Escuelas de deporte del sector privado,6 a 10 personas,CALLE,TOPOGRAFOS,CALLE,INGENIEROS,AVENIDA,NUEVO LEON,AVENIDA,NUEVO LEON,7,,EDIFICIO SIN NOMBRE,PISO 1,,,COLONIA,ESCANDON II SECCION,,,,11800,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,1226,016,,BUYUTSU.TV.MX@GMAIL.COM,WWW.BUJUTSU.TV,Fijo,19.4004436500000000,-99.170675930000000,2010-07
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900600010325,7268215,09006713943001141000000000U8,BOXEO LAZ,,611621,Escuelas de deporte del sector privado,0 a 5 personas,EJE VIAL,5 ORIENTE JAVIER ROJO GOMEZ,AVENIDA,SUR 8,CALLE,SUR 12,CALLE,ORIENTE 237,0,SN,CENTRO SOCIAL POPULAR Y DEPORTIVO LEANDRO VALLE,PLANTA BAJA,,,COLONIA,AGRICOLA ORIENTAL,PARQUE RECREATIVO,CENTRO SOCIAL POPULAR Y DEPORTIVO LEANDRO VALLE,SN,08500,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0325,014,5513583084,MAUROAYALABOXEO3@HOTMAIL.COM,,Fijo,19.3986177800000000,-99.072489610000000,2019-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901000012112,924800,09010713943000951010000000U3,BOX TA MERCADO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,AVENIDA,CHICAGO,CALLE,URANO,CALLE,NEPTUNO,CALLE,MERCURIO,0,SN,,,,,COLONIA,REACOMODO EL CUERNITO,,,,01280,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,2112,002,5533647025,,,Fijo,19.3817321500000000,-99.208489560000000,2014-12
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901500010697,10638170,09015611621001171000000000U1,BOX FACTORY,ALBERTO VILLA JAVIER JUAREZ Y RENATO CANO SA DE CV,611621,Escuelas de deporte del sector privado,0 a 5 personas,AVENIDA,RIBERA DE SAN COSME,CALLE,JOSE ROSAS MORENO,CALLE,MIGUEL SCHULTZ,CALLE,ALFONSO HERRERA,66,,PLAZA SAN COSME 66,PLANTA BAJA,,,COLONIA,SAN RAFAEL,CENTRO Y PLAZA COMERCIAL,PLAZA SAN COSME 66,10,06470,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0697,017,,,,Fijo,19.4414129400000000,-99.160124200000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Público,Complementario,NO,,0900300011478,909173,09003713943001521010000000U8,BOX ARTES MARCIALES MIXTAS,,611622,Escuelas de deporte del sector público,0 a 5 personas,CALLE,ROSARIO CASTELLANOS,ANDADOR,1 ROSARIO CASTELLANOS,ANDADOR,FRANCISCA GARCIA BATLE,OTRO(ESPECIFIQUE),NINGUNO,0,SN,,,0,,COLONIA,CULHUACAN CTM SECCION VIII,,,,04909,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,1478,002,,,,Fijo,19.3176173300000000,-99.103814010000000,2014-12
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901400010064,959632,09014611621000571000000000U6,BOX 4 LIFE,,611621,Escuelas de deporte del sector privado,0 a 5 personas,EJE VIAL,4 SUR XOLA,CALLE,PITAGORAS,CALLE,PESTALOZZI,AVENIDA,DIAGONAL SAN ANTONIO,1113,1,,,0,,COLONIA,NARVARTE PONIENTE,,,,03020,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0064,016,5531498973,,,Fijo,19.3959131800000000,-99.157811170000000,2010-07
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900300010450,11129126,09003713943002441000000000U8,BRAHMA KUMARIS CIUDAD DE MEXICO SUR,BKWSO MEXICO AC,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLEJON,IXPATENCO,CALLE,REAL DE LOS REYES,CERRADA,NINGUNO,CALLE,AMERICA,26,BIS,,,,,PUEBLO,LOS REYES,,,,04330,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0450,016,,COYOACAN@MX.BRAHMAKUMARIS.ORG,,Fijo,19.3415383600000000,-99.155494810000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901600011264,10247303,09016611621000632000000000U1,BLISS WELLNES CENTER,BLISS WELLNES CENTER AC,611621,Escuelas de deporte del sector privado,6 a 10 personas,CALLE,BOSQUE DE DURAZNOS,CALLE,BOSQUE DE LOS CIRUELOS,CALLE,BOSQUE DE SANDALO,CALLE,BOSQUE DE PINOS,60,,,,,,COLONIA,BOSQUES DE LAS LOMAS,,,,11700,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,1264,008,5543930685,,BLISSWELLNESSCENTER.COM.MX,Fijo,19.4042890800000000,-99.241878810000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901500011341,9745080,09015611621001062000000000U2,BLANCO YOGA,BLANCO YOGA SA DE CV SAPI DE CV,611621,Escuelas de deporte del sector privado,6 a 10 personas,CALLE,CAMPECHE,CALLE,CHILPANCINGO,CALLE,CULIACAN,AVENIDA,AMSTERDAM,285,,,,285,,COLONIA,HIPODROMO,,,,06100,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1341,008,,,,Fijo,19.4083683300000000,-99.171095130000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Público,Complementario,NO,,0901600010181,685116,09016711312000033011061107S7,BICI ESCUELA MH SANTA JULIA,,611622,Escuelas de deporte del sector público,6 a 10 personas,CALLE,FERROCARRIL DE CUERNAVACA,AVENIDA,MARINA NACIONAL,CALLE,LAGUNA DEL CARMEN,AVENIDA,MARINA NACIONAL,0,SN,,,0,,COLONIA,ANAHUAC,,,,11320,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0181,010,,BICIESCUELAMH@GMAIL.COM,,Fijo,19.4476074900000000,-99.180512520000000,2014-12
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901000010328,10390379,09010611621000761000000000U1,CENTRO DE ALTO RENDIMIENTO TEAM SANTA FE,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,LOMA VERDE,CALLE,LOMA ALTA,CALLE,LOMA BAJA,CALLE,CEBADA,2,MZ 8,,,,,COLONIA,MARGARITA M DE JUAREZ,,,,01250,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0328,003,5526743998,,,Fijo,19.3817833900000000,-99.235689750000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900500012254,10122940,09005611621001571000000000U3,CENTRO DE ALTO RENDIMIENTO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,AVENIDA 551,AVENIDA,508,CALLE,MANZANA O EDIFICACION CONTIGUA,CALLE,AVENIDA 549,206,,,,,,COLONIA,SAN JUAN DE ARAGON 2DA SECCION,,,,07969,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2254,022,,,,Fijo,19.4576472100000000,-99.084259420000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900800010090,11269067,09008611621000211000000000U1,CENTRO DE ACTIVIDAD FISICA CEAFI,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,LUIS ECHEVERRIA ALVAREZ,CALLE,FRANCISCO I. MADERO,PROLONGACION,CORONA DEL ROSAL,CALLE,PIRULES,0,SN,,,,,COLONIA,EL TANQUE,,,,10320,09,Ciudad de México,008,La Magdalena Contreras,0001,La Magdalena Contreras,0090,003,,,,Fijo,19.3265851100000000,-99.246242630000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Público,Complementario,NO,,0900800010141,1023719,09008624412000042011000000U9,CENTRO DE ACTIVIDAD SOCIAL INFANTIL,ALCALDIA LA MAGDALENA CONTRERAS,611622,Escuelas de deporte del sector público,0 a 5 personas,CALLE,CORONA DEL ROSAL,CALLE,IGUALA,CALLE,OLIVOS,CALLE,JALISCO,38,,,,0,,COLONIA,CUAHUTEMOC,,,,10020,09,Ciudad de México,008,La Magdalena Contreras,0001,La Magdalena Contreras,0141,016,,,,Fijo,19.3217901300000000,-99.245947710000000,2010-07
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900600010310,6199756,09006611621000461000000000U6,CENTRO DE ACONDICIONAMIENTO FISICO WOLF SPORTS,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,SUR 16,CALLE,ORIENTE 233-A,CALLE,ORIENTE 233,CALLE,SUR 12,214,,,,0,,COLONIA,AGRICOLA ORIENTAL,,,,08500,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0310,006,,,,Fijo,19.3953972200000000,-99.077739940000000,2014-12
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901700011280,738537,09017611621000201000000000U3,CENTRO DAN YANG,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALZADA,GENERAL IGNACIO ZARAGOZA,CALLE,LUIS BLERIOT,CALLE,ENRIQUE FARMAN,CALLE,ROBERTO FIERRO,768,,,,8,,COLONIA,AVIACION CIVIL,,,,15740,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,1280,021,,,,Fijo,19.4112706400000000,-99.080536170000000,2010-07
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901400010280,9996863,09014711191000161000000000U9,CENTRO CULTURAL ACROYOGA PAN Y CIRCO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,CORRESPONDENCIA,CALLE,CASTILLA,CALLE,LERIDA,CALLE,UNION POSTAL,124,A,A,PLANTA BAJA,124,,COLONIA,POSTAL,,,,03410,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0280,010,5613423357,,,Fijo,19.3923343600000000,-99.143322990000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Público,Complementario,NO,,090120001223A,1001881,09012611512000033000000000U2,CENTRO COMUNITARIO TEXCALTENCO,CENTRO COMUNITARIO TEXCALTENCO,611622,Escuelas de deporte del sector público,11 a 30 personas,CALLE,TEPEXIMILPA,CALLE,MACEDONIO ALCALA,CALLE,JOSE VASCONCELOS,CALLE,FLORES MAGON,0,SN,,,,,COLONIA,TEXCALTENCO,,,,14426,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,223A,023,,,,Fijo,19.2751157000000000,-99.187378180000000,2010-07
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901100011272,945460,09011611611000301010000000U5,CENTRO COMUNITARIO DE RECREACION Y CLASES DE BOX,RICARDO MARTINEZ PRIETO AC,611621,Escuelas de deporte del sector privado,0 a 5 personas,AVENIDA,CALZADA GUILLERMO PRIETO,CALLE,TOMAS MOREY,CALLE,FRANCISCO PEÑALOZA,CALLE,MACBETH,,SN,,,,,COLONIA,MIGUEL HIDALGO,,,,13200,09,Ciudad de México,011,Tláhuac,0001,Tláhuac,1272,005,,,,Fijo,19.2928951600000000,-99.041321380000000,2014-12
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Público,Complementario,NO,,090030001150A,988398,09003611621000481010061107S1,CENTRO COMUNITARIO CAFETALES PATINAJE ARTISTICO,GOBIERNO DE LA CIUDAD DE MEXICO,611622,Escuelas de deporte del sector público,0 a 5 personas,CALZADA,CALZADA DE LAS BOMBAS,ANDADOR,MANZANA O EDIFICACION CONTIGUA,CALLE,CAPITANA MANUELA MEDINA,ANDADOR,MANZANA O EDIFICACION CONTIGUA,0,SN,,,,,MANZANA,CTM IX CULHUACAN,,,,04909,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,150A,001,,,,Fijo,19.3102752700000000,-99.107566900000000,2010-07
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901500011002,1029663,09015713943000131000000000U1,CENTRO BUDISTA DE LA CDMX,CENTRO BUDISTA DE LA CDMX AC,611621,Escuelas de deporte del sector privado,6 a 10 personas,CALLE,JALAPA,CALLE,COLIMA,CALLE,TABASCO,CALLE,ORIZABA,94,,,,0,,COLONIA,ROMA NORTE,,,,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1002,013,,GERENCIA@BUDISMO.ORG..MX,,Fijo,19.4190894200000000,-99.161329260000000,2010-07
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700010568,720886,09007611621001642001000000U8,CENTRO ACUATICO SIDNEY,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,JUAN ALDAMA,AVENIDA,CANAL DEL MORAL,CALLE,R  LUIS ECHEVERRIA,CALLE,MIGUEL HIDALGO,3,,,,,MANZANA 8 LOTE 3,COLONIA,GUADALUPE DEL MORAL,,,,09300,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,0568,027,5556949172,,WWW.SIDNEYCENTROACUATICO.COM,Fijo,19.3713257600000000,-99.070610310000000,2010-07
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901200012085,915667,09012611622000044011000000U6,CENTRO ACUATICO CEFORMA,TLALPAN POR LA SALUD Y LA EDUCACION,611621,Escuelas de deporte del sector privado,31 a 50 personas,CALLE,AVENIDA MIGUEL HIDALGO,PRIVADA,CANTERA,CALLE,AVENIDA FUENTES BROTANTES,CALLE,AVENIDA FUENTES BROTANTES,0,SN,,,,,COLONIA,FUENTES BROTANTES,,,,14410,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,2085,038,5564351380,DEPORTIVOCEFORMA2021@GMAIL.COM,,Fijo,19.2810589200000000,-99.187146270000000,2014-12
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700013100,11138075,09007611621002181000000000U6,CLUB SAMURAYS KARATE MEXICO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,MERCURIO,CALLE,LUNA,CALLE,MERCURIO,CALLE,SOLAR,,SN,,,,,COLONIA,LOMAS DE LA ESTANCIA,,,,09640,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,3100,012,,,,Fijo,19.3383850700000000,-99.010380640000000,2024-11
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700011301,800630,09007611621000691001000000U6,CLUB OF SWIMMING DOLPHINS,,611621,Escuelas de deporte del sector privado,11 a 30 personas,CALLE,LICENCIADO ISIDRO FABELA,AVENIDA,HIDALGO,CALLE,LICENCIADO GILBERTO VALENZUELA,AVENIDA,GENARO ESTRADA,47,,,,0,,COLONIA,JACARANDAS,,,,09280,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1301,003,,,,Fijo,19.3445184600000000,-99.049929050000000,2010-07
2025-05,2025,5,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901500010023,10658240,09015611621001041000000000U6,CLUB KHAI MUAY THAI,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,FRANCISCO TAMAGNO,CALLE,PABLO DE SARAZATE,CALLE,LUDWING VAN BEETHOVEN,CALLE,RICARDO BELL,0,SN,,,,,COLONIA,PERALVILLO,,,,06220,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0023,005,5554567022,,,Fijo,19.4620887900000000,-99.134002060000000,2024-11
