edicion_denue,anio_denue,mes_denue,categoria_proyecto,subcategoria_proyecto,sector_gestion,alcance_analitico,revision_manual,motivo_revision,cve_geo_ageb,id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900200011057,9674357,09002611621000382000000000U3,DEPORTIVO GOLDEN,,611621,Escuelas de deporte del sector privado,6 a 10 personas,CALLE,PLATANALES,CALLE,INVERNADERO,CALLE,CLAVELINAS,CALLE,POMARROSA,206,,,,,,COLONIA,NUEVA SANTA MARIA,,,,02800,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,1057,029,5558537038,,,Fijo,19.4665375200000000,-99.171460310000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700012649,10880881,09007611621002291000000000U3,DEFENSA PERSONAL GUERREROS CUITLAHUAC,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,BENITO JUAREZ,CALLE,GABRIEL RAMOS MILLAN,CALLE,ISIDRO FABELA,CALLE,BENITO JUAREZ,,SN,,,,MZ 137 LT4,COLONIA,SAN MIGUEL TEOTONGO SECC LAS TORRES,,,,09630,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,2649,019,,,,Fijo,19.3520183400000000,-98.990518800000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700011941,10150667,09007611621002281000000000U4,DARUMA KARATE DO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,SIRACUSA,CALLE,CARTAGO,CALLE,BIZANCIO,CALLE,MAURITANIA,21,,,,0,,FRACCIONAMIENTO,LOMAS ESTRELLA 2DA SECCION,,,,09890,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1941,016,,,,Fijo,19.3178922200000000,-99.093596000000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700011941,9074587,09007711211000021000000000U5,DARUMA KARATE DO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,AVENIDA,TLAHUAC,CALLE,TIBERIADES,CALLE,SASSARI,CALLE,CARTAGO,0,SN,LOMAS ESTRELLA,PISO 1,,,FRACCIONAMIENTO,LOMAS ESTRELLA SEGUNDA FRACCION,CENTRO Y PLAZA COMERCIAL,LOMAS ESTRELLA,13,09890,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1941,023,5513711098,,,Fijo,19.3219934000000000,-99.096247680000000,2019-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900500010987,11139018,09005611621001612000000000U5,DAGONES ESCUELA DE NATACION,,611621,Escuelas de deporte del sector privado,6 a 10 personas,CALLE,AXAYACATL,CALLE,CUITLAHUAC,AVENIDA,HUITZILIHUITL (LAS TORRES),CALLE,MOCTEZUMA,3,,,,3,,COLONIA,SANTA ISABEL TOLA,,,,07010,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,0987,008,,DAGONES.AXAYACATL@GMAIL.COM,WWW.DAGONES.COM,Fijo,19.4974965600000000,-99.115435750000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900300010037,9341432,09003611621001151000000000U9,DANCE STUDIO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CIRCUITO,INTERIOR AVENIDA RIO CHURUBUSCO,CALLE,ABASOLO,CALLE,GOMEZ FARIAS,CALLE,VIENA,316,,PASAJE PLAZA ROMA,PISO 1,3,,COLONIA,DEL CARMEN,PASAJE Y ANDADOR COMERCIAL,PASAJE PLAZA ROMA,3,04100,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0037,020,,,,Fijo,19.3578536800000000,-99.161403480000000,2021-05
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700015910,11616819,09007611621002491000000000U9,DREAMBOX,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,RIO NAZAS,AVENIDA,SANTA CRUZ,CALLE,VENUSTIANO CARRANZA,CALLE,ANASTASIO BUSTAMANTE,0,SN,,,,,COLONIA,PRESIDENTES DE MEXICO,,,,09740,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,5910,001,5529174782,,,Semifijo,19.3283495000000000,-99.062733820000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700012738,9525764,09007611621002461000000000U2,CLASES DE KARATE DO BUSHIDO SAMURAI,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,CARYA,CALLE,ABASOLO,AVENIDA,CARLOS HANK GONZALEZ,CALLE,ABASOLO ( PAPIRO),24,,,,,,COLONIA,2DA AMPL SANTIAGO ACAHUALTEPEC,,,,09609,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,2738,032,,,,Fijo,19.3417366300000000,-99.006620920000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700012691,831877,09007611621001051000000000U2,CLASES DE KARATE,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,PISCIS,CERRADA,PRIMERA PISCIS,CALLE,MINA DE PLATA,PRIVADA,NOPAL,5,MZ3,,,0,,COLONIA,XALPA,,,,09640,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,2691,010,,,,Fijo,19.3439978000000000,-99.016031300000000,2010-07
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900500012930,11015485,09005611621001501000000000U0,DOCHANG MEXICANA DE TAEKWANDO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,CAMINO SUR,CALLE,SATISFACCION,CALLE,CAMINO DE LA SATISFACCION A,CALLE,CAMINO DE LA LIGA,17,,,,,,COLONIA,CAMPESTRE ARAGON,,,,07530,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2930,031,,,,Fijo,19.4829189100000000,-99.085396200000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,090070001084A,826184,09007611621000161000000000U0,DOYANG SAN SEBASTIAN,,611621,Escuelas de deporte del sector privado,0 a 5 personas,AVENIDA,YUCATAN,CALLE,TAMPICO,CALLE,TABASCO,CALLE,TABASCO,85,,,,0,,PUEBLO,SAN SEBASTIAN TECOLOXTITLAN,,,,09520,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,084A,011,5557335144,,,Fijo,19.3602141300000000,-99.017241490000000,2010-07
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900400010053,11578245,09004611621000361000000000U3,CLASES DE KARATE TAE KWANDO SIN NOMBRE,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,PROLONGACION OCOTE,CALLE,JACARANDAS,CERRADA,PROLONGACION OCOTE,PRIVADA,NINGUNO,5,,,,,,COLONIA,PROLONGACION OCOTE,,,,05220,09,Ciudad de México,004,Cuajimalpa de Morelos,0001,Cuajimalpa de Morelos,0053,041,,ALFREDTKD16@GMAIL.COM,,Fijo,19.3708460900000000,-99.290645930000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900800010086,10907091,09008611621000221000000000M0,DOSAN TAE KWON DO,ASOCIACION DOSAN TAE KWON DO DE MEXICO SC,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,HEROES DE PADIERNA,AVENIDA,SAN JERONIMO,AVENIDA,LUIS CABRERA,PRIVADA,CUAUHTEMOC,132,,PLAZA LIDICE,PLANTA BAJA,19,,COLONIA,SAN JERONIMO LIDICE,CENTRO Y PLAZA COMERCIAL,PLAZA LIDICE,19,10200,09,Ciudad de México,008,La Magdalena Contreras,0001,La Magdalena Contreras,0086,011,5556686190,DOSANARTEMARCIALES@HOTMAIL.COM,WWW.DOSANTKD.COM,Fijo,19.3233936700000000,-99.223243920000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900500012733,7769089,09005611621001371000000000U8,CLASES DE LIMA LAMA BYAKKO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,FRANCISCO JAMBRINA,CALLE,MIGUEL LERDO DE TEJADA,CALLE,FANNY SCHILLER,CALLE,JUVENTINO ROSAS,16,MZ 47,,,0,,COLONIA,LA FORESTAL,,,,07140,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2733,012,,,,Fijo,19.5605991700000000,-99.132473030000000,2019-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,090030001093A,8616955,09003611621001091000000000U7,DRAGON CENTER CENTRO DE ENTRENAMIENTO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,TEPETLAPA,ANDADOR,PIRAMIDE DEL SOL,CALLE,ORIENTAL,PRIVADA,COLISEO ROMANO,1161,,,,0,,COLONIA,ALIANZA POPULAR REVOLUCIONARIA,,,,04800,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,093A,002,,,,Fijo,19.3157839900000000,-99.113120150000000,2019-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901400010774,11669126,09014611621000931000000000U2,CLASES DE KARATE DO DOJO TRIPOLI,,611621,Escuelas de deporte del sector privado,0 a 5 personas,AVENIDA,VICTOR HUGO,CALLE,TRIPOLI,CALLE,AZORES,CALLE,NECAXA,191,,,,,B,COLONIA,PORTALES NORTE,,,,03303,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0774,022,5543438066,,,Fijo,19.3711970400000000,-99.153496530000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900500011237,8680048,09005713943003091000000000U5,DOCHANG MEXICANO DE TAE KWON DO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,NORTE 19 A,CALLE,PONIENTE 126,CALLE,PONIENTE 122,CALLE,NORTE 19,367,A,,,0,,COLONIA,NUEVA VALLEJO,,,,07750,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1237,006,,,,Fijo,19.4863003500000000,-99.148191770000000,2019-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901600011156,10124792,09016611621000571000000000U1,CLASES DE KARATE SHOO BU KAI,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,RUFINA,CALLE,MANUEL DUBLAN,CALLE,ARQUITECTO CARLOS LAZO,CALLE,GAVIOTA,32,,,,,,COLONIA,TACUBAYA,,,,11870,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,1156,001,,,,Fijo,19.4018440500000000,-99.188906130000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,090160001118A,9620809,09016611621000551000000000U3,DOJO HONSHIN KARATE DO SHITO RYU,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,AVENIDA PROGRESO,CALLE,CIENCIAS,CALLE,GENERAL FRANCISCO MURGUIA,EJE VIAL,4 SUR (BENJAMIN FRANKLIN),79,,,,,,COLONIA,ESCANDON I SECCION,,,,11800,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,118A,015,,,WWW.DOJOMEXICO.TACUBAYA.COM,Fijo,19.4050891400000000,-99.180692880000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900900240204,7643419,09009713943000521000000000U6,CLASES DE KARATE HWARANG,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,IGNACIO ALLENDE,PRIVADA,NINGUNO,AVENIDA,FABIAN FLORES,CALLE,HERMENEGILDO GALEANA SUR,50,,,,,,PUEBLO,SAN PABLO OZTOTEPEC,,,,12400,09,Ciudad de México,009,Milpa Alta,0024,San Pablo Oztotepec,0204,011,,,,Fijo,19.1860434100000000,-99.073105130000000,2019-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,090030001079A,9809104,09003611621001241000000000U8,DOJO AKARIRUIZCORTINEZ,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,TEJAMANIL,CALLE,ZIHUATLAN,CALLE,NUSTEPEC,CALLE,AMATL,0,SN,,,,,COLONIA,PEDREGAL DE SANTO DOMINGO,,,,04369,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,079A,004,5586756556,,,Fijo,19.3187987600000000,-99.169967550000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700010746,750843,09007611621001571000000000U9,CENTRO DE RELAJACION MEDITACION Y EQUILIBRIO ENERGETICO SIN NOMBRE,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,5 DE MAYO,CALLE,2 DE ABRIL,PRIVADA,VICTORIA,CALLEJON,2 DE ABRIL,17,,EDIFICIO,PISO 1,3,,BARRIO,LA ASUNCION,EDIFICIO COMERCIAL Y DE SERVIC,EDIFICIO,3,09000,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,0746,011,5510236607,,,Fijo,19.3612038700000000,-99.093597140000000,2010-07
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900500011716,9496872,09005611621001441000000000U9,12 ROUNDS,,611621,Escuelas de deporte del sector privado,0 a 5 personas,AVENIDA,CONSTITUCION DE LA REPUBLICA,CALLE,LEON,CALLE,VOLCAN TRONADOR,AVENIDA,VOLCAN IZTACCIHUATL,221,,PUERTA ARAGON,PISO 2,11,LC,COLONIA,LA PRADERA,CENTRO Y PLAZA COMERCIAL,PUERTA ARAGON,LC 02,07500,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1716,006,5620137765,,,Fijo,19.4801412600000000,-99.065016530000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901500011303,866530,09015713998000112001000000U5,350,3SO AC,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,ZAMORA,CALLE,VICENTE SUAREZ,CALLE,FRANCISCO MARQUEZ,CALLE,PACHUCA,0,SN,,,,B,COLONIA,CONDESA,,,,06170,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1303,001,5546234610,,SIKHCENTERMEXICO.ORG,Fijo,19.4132714100000000,-99.179701970000000,2010-07
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Público,Complementario,NO,,0900300011266,975237,09003611621000771010000000U5,CENTRO SOCIAL,,611622,Escuelas de deporte del sector público,0 a 5 personas,ANDADOR,TEPEACA,PEATONAL,PETEN,PEATONAL,TEPEACA,ANDADOR,TEPEACA,,SN,,,,,COLONIA,UNIDAD HAB OBRERO CTM CULHUACAN 5,,,,04440,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,1266,036,,,,Fijo,19.3307174800000000,-99.114997440000000,2010-07
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700011640,8257774,09007713943005161000000000U0,ACADEMIA DE BOXEO DREAM BOXING,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,MANTO,CALLE,FERROCARRIL TERRAPLEN SAN RAFAEL,EJE VIAL,8 SUR (CALZADA ERMITA IZTAPALAPA),CALLE,NARDO,20,,,,,,COLONIA,LOS ANGELES APANOAYA,,,,09710,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1640,023,5545583174,,,Fijo,19.3428240800000000,-99.058755860000000,2019-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901400010755,952242,09014611621000673001000000U0,ACADEMIA DE DANZA,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,MIGUEL LAURENT,EJE VIAL,2 PONIENTE (GABRIEL MANCERA),CALLE,ANICETO ORTEGA,CALLE,TLACOQUEMECATL,510,,,,4,,COLONIA,DEL VALLE,,,,03100,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0755,014,5562804516,,,Fijo,19.3755111400000000,-99.166563480000000,2010-07
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700011439,8670493,09007711311000181000000000U5,ACADEMIA DE DANZA GREEN BOX,,611621,Escuelas de deporte del sector privado,0 a 5 personas,EJE VIAL,8 SUR CALZADA ERMITA IZTAPALAPA,CALLE,GENERAL E INGENIERO AMADO AGUIRRE,CALLE,CORONEL MATIAS RODRIGUEZ,CALLE,ANTONIO ANCONA ALBERTO,2164,,,,,,COLONIA,CONSTITUCION,,,,09260,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1439,018,,,,Fijo,19.3483419200000000,-99.068526540000000,2019-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900800010086,11377983,09008611621000183000000000U2,ACADEMIA DE DEFENSA PERSONAL BAD BEARS PEDREGAL,BAD BEARS PEDREGAL SA DE CV,611621,Escuelas de deporte del sector privado,11 a 30 personas,PERIFERICO,BOULEVARD ADOLFO RUIZ CORTINES,CERRADA,REDENCION INDIGENA,AVENIDA,LUIS CABRERA,AVENIDA,MEXICO CONTRERAS,3447,,,,,,COLONIA,SAN JERONIMO LIDICE,,,,10200,09,Ciudad de México,008,La Magdalena Contreras,0001,La Magdalena Contreras,0086,010,5630821179,BADBEARS.PEDREGAL.CONTACTO@GMAIL.COM,,Fijo,19.3216949900000000,-99.220052630000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900700012600,732310,09007713943001901010000000U3,ACADEMIA DE DEFENSA PERSONAL KUNG DO LAMA. IZTAPALAPA,,611621,Escuelas de deporte del sector privado,0 a 5 personas,AVENIDA,DE LAS TORRES,CALLE,OCTAVIO SENTIES,CERRADA,DE LAS TORRES,AVENIDA,DE LAS TORRES,3,MZ 116,,,,,COLONIA,2 AMPLIACION SANTIAGO ACAHUALTEPEC,,,,09609,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,2600,028,5535486083,,,Fijo,19.3507855000000000,-99.011491100000000,2014-12
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900500012004,9936317,09005611621001601000000000U8,ACADEMIA DE JIU JITSU,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,1511,AVENIDA,412-A,EJE VIAL,5 NORTE (AVENIDA 412),CALLE,1509,26,,,,,,COLONIA,UNIDAD HABITACIONAL SAN JUAN DE ARAGON SECCION VI,,,,07918,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2004,005,5521023240,,,Fijo,19.4668030700000000,-99.069307720000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901600011160,774195,09016713943000131000000000U9,ACADEMIA DE GIMNASIA Y TAE KWON D0 TACUBAYA,,611621,Escuelas de deporte del sector privado,0 a 5 personas,AVENIDA,JALISCO,CALLE,GOBERNADOR ANTONIO DIEZ DE BONILLA,CALLE,GOBERNADOR MANUEL REYES VERAMENDI,CALLE,GOBERNADOR ANTONIO DIEZ DE BONILLA,170,B,57,MEZZANINE,,,COLONIA,SAN MIGUEL CHAPULTEPEC I SECCION,,,,11850,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,1160,023,,JOLELA7@HOTMAIL.COM,WWW.INTKD.COM.MX,Fijo,19.4056329600000000,-99.185561720000000,2010-07
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901000011542,9533405,09010611621000872000000000U6,ACADEMIA DE GIMNASIA,GYMNASTICA- GARDEN SANTA FE SC,611621,Escuelas de deporte del sector privado,6 a 10 personas,CALLE,GUILLERMO GONZALEZ CAMARENA,CALLE,ERNESTO DOMINGUEZ A.,CALLE,GUILLERMO GONZALEZ CAMARENA,CALLE,GUILLERMO GONZALEZ CAMARENA,1205,,GARDEN SANTA FE,SOTANO 1,,,COLONIA,ZEDEC SANTA FE,CENTRO Y PLAZA COMERCIAL,GARDEN SANTA FE,A12,01376,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,1542,047,,,WWW.GIMASIOS.COM.MX,Fijo,19.3651435600000000,-99.264323380000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901300011277,8038627,09013611621000452000000000S1,ACADEMIA DE FUTBOL ATLAS FC MEXICO CUEMANCO,ESCUELA DE FUTBOL Y FUERZAS BASICAS DEL SUR SC,611621,Escuelas de deporte del sector privado,6 a 10 personas,OTRO(ESPECIFIQUE),CANAL,CALLE,NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,2000,,DEPORTIVO CUEMANCO XOCHIMILCO,PLANTA BAJA,,,COLONIA,TLACOAPA,PARQUE RECREATIVO,DEPORTIVO CUEMANCO XOCHIMILCO,SN,16000,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,1277,003,5540829407,INFORMES@ATLASMEXICOCUEMANCO.COM,WWW.ATLASFCCUEMANCO,Fijo,19.3000484100000000,-99.100494650000000,2019-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900500011275,785879,09005611621000511000000000U0,ACADEMIA DE ARTE MARCIAL LIMA LAMA,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALZADA,CALZADA DE GUADALUPE,AVENIDA,VICTORIA,CALLE,EXCELSIOR,CALLE,ESCUELA INDUSTRIAL,466,,,,0,,COLONIA,INDUSTRIAL,,,,07800,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1275,021,5514512285,,,Fijo,19.4729096900000000,-99.122072350000000,2010-07
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900500011754,9529616,09005611621001591000000000U1,ACADEMIA DE ARTES MARCIALES KITCK FIGHTERS,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,CARUSO,CALLE,LEON CAVALLO,EJE VIAL,3 NORTE (INGENIERO ALFREDO ROBLES DOMINGUEZ),CALLE,CONSTANTINO,317,,,,,,COLONIA,VALLEJO,,,,07870,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1754,023,5516103854,,,Fijo,19.4687850300000000,-99.129631340000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0900500013089,9542483,09005611621001541000000000U6,ACADEMIA DE ARTES MARCIALES ADAM CUAUTEPEC,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,FRANCISCO VILLA,CALLE,FRANCISCO VILLA,CERRADA,FRANCISCO VILLA,AVENIDA,ARROYO,43,,,,,,COLONIA,VALLE DE MADERO,,,,07200,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,3089,040,,,,Fijo,19.5538515100000000,-99.137969300000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901300011277,10004561,09013611621000591000000000U6,ACADEMIA DE TENNIS ELOY MENDEZ,,611621,Escuelas de deporte del sector privado,0 a 5 personas,OTRO(ESPECIFIQUE),CANAL,CALLE,NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,2000,,DEPORTIVO CUEMANCO XOCHIMILCO,PLANTA BAJA,,,COLONIA,TLACOAPA,PARQUE RECREATIVO,DEPORTIVO CUEMANCO XOCHIMILCO,2000,16000,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,1277,003,5525335096,,,Fijo,19.3000484100000000,-99.100494650000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901600010321,689046,09016713943000591010000000U4,ACADEMIA DE TENIS MVPTENIS,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,CERRADA INGENIEROS MILITARES,AVENIDA,LOMAS DE SOTELO,AVENIDA,PROLONGACION CALZADA INGENIEROS MILITARES,CERRADA,LOMAS DE SOTELO,0,SN,,,0,,COLONIA,PERIODISTA,,,,11220,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0321,051,,,WWW.MVPTENIS.COM,Fijo,19.4467953900000000,-99.217094660000000,2014-12
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901100011376,9200878,09011611621000641000000000U3,ACADEMIA DE TAEKWONDO SOO BAK TAEKWONDO TLAHUAC,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,TEPOZAN,AVENIDA,LA TURBA,CALLE,AGAVE,CALLE,BOZAGO,0,SN,,,0,,COLONIA,LA DRAGA,,,,13273,09,Ciudad de México,011,Tláhuac,0001,Tláhuac,1376,015,,,,Fijo,19.2852847000000000,-99.041420710000000,2019-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901200012085,915670,09012611621000621000000000U3,ACADEMIA EN DEFENSA PERSONAL ACADEMIA PROFESIONAL DE BOX Y LUCHA,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,AVENIDA MIGUEL HIDALGO,PRIVADA,CANTERA,CALLE,AVENIDA FUENTES BROTANTES,PRIVADA,CUARTA CANTERA,195,,,,,,COLONIA,FUENTES BROTANTES,,,,14410,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,2085,038,5545789986,,WWW.ADPSU.COM.MX,Fijo,19.2810382400000000,-99.187134870000000,2014-12
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901500010644,10985536,09015611621001011000000000U9,ACADEMIA KICK BOXING MEXICO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,ALLENDE,PEATONAL,MARIANA DEL TORO DE LAZARIN,CALLE,BELISARIO DOMINGUEZ,CALLE,REPUBLICA DE CHILE,35,,,,,,COLONIA,CENTRO,,,,06010,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0644,015,,,,Fijo,19.4385132400000000,-99.137529960000000,2024-11
2024-11,2024,11,Gimnasios y espacios deportivos,Escuela de deporte,Privado,Complementario,NO,,0901000010629,1057765,09010611621000031000000000U9,ACADEMIA MEXICANA DE ARTES MARCIALES,,611621,Escuelas de deporte del sector privado,0 a 5 personas,CALLE,ROSA ESMERALDA,CALLE,ROSA DE CASTILLA,AVENIDA,AVENIDA DEL ROSAL,CALLE,ROSA ESMERALDA,20,BIS,,,0,,COLONIA,MOLINOS DE LA ROSA,,,,01470,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,0629,001,5555936992,,,Fijo,19.3730769400000000,-99.197348630000000,2010-07
